date_started,date_ended,disaster_type,incident_type,incident_title,days_lasted,county,state,state_abbr,division_name,region_name,fip_code
2001-02-28,2001-03-16,DR,Earthquake,Earthquake,16.0,Kitsap County,Washington,WA,Pacific,West,WA-035
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Kitsap County,Washington,WA,Pacific,West,WA-035
1965-05-11,1965-05-11,DR,Earthquake,Earthquake,0.0,Mason County,Washington,WA,Pacific,West,WA-045
2001-02-28,2001-03-16,DR,Earthquake,Earthquake,16.0,Mason County,Washington,WA,Pacific,West,WA-045
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Mason County,Washington,WA,Pacific,West,WA-045
1965-05-11,1965-05-11,DR,Earthquake,Earthquake,0.0,Snohomish County,Washington,WA,Pacific,West,WA-061
2001-02-28,2001-03-16,DR,Earthquake,Earthquake,16.0,Snohomish County,Washington,WA,Pacific,West,WA-061
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Snohomish County,Washington,WA,Pacific,West,WA-061
1965-05-11,1965-05-11,DR,Earthquake,Earthquake,0.0,Pierce County,Washington,WA,Pacific,West,WA-053
2001-02-28,2001-03-16,DR,Earthquake,Earthquake,16.0,Pierce County,Washington,WA,Pacific,West,WA-053
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Pierce County,Washington,WA,Pacific,West,WA-053
1965-05-11,1965-05-11,DR,Earthquake,Earthquake,0.0,Thurston County,Washington,WA,Pacific,West,WA-067
2001-02-28,2001-03-16,DR,Earthquake,Earthquake,16.0,Thurston County,Washington,WA,Pacific,West,WA-067
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Thurston County,Washington,WA,Pacific,West,WA-067
1965-06-19,1965-06-19,DR,Tornado,Tornadoes & Flooding,0.0,Navarro County,Texas,TX,West South Central,South,TX-349
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Navarro County,Texas,TX,West South Central,South,TX-349
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Navarro County,Texas,TX,West South Central,South,TX-349
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Navarro County,Texas,TX,West South Central,South,TX-349
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Navarro County,Texas,TX,West South Central,South,TX-349
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Navarro County,Texas,TX,West South Central,South,TX-349
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Navarro County,Texas,TX,West South Central,South,TX-349
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Navarro County,Texas,TX,West South Central,South,TX-349
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Navarro County,Texas,TX,West South Central,South,TX-349
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Navarro County,Texas,TX,West South Central,South,TX-349
1965-06-19,1965-06-19,DR,Tornado,Tornadoes & Flooding,0.0,Rusk County,Texas,TX,West South Central,South,TX-401
1987-05-22,1987-05-22,DR,Tornado,Severe Storms & Tornadoes,0.0,Rusk County,Texas,TX,West South Central,South,TX-401
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Rusk County,Texas,TX,West South Central,South,TX-401
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Rusk County,Texas,TX,West South Central,South,TX-401
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Rusk County,Texas,TX,West South Central,South,TX-401
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Rusk County,Texas,TX,West South Central,South,TX-401
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Rusk County,Texas,TX,West South Central,South,TX-401
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Rusk County,Texas,TX,West South Central,South,TX-401
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Rusk County,Texas,TX,West South Central,South,TX-401
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Rusk County,Texas,TX,West South Central,South,TX-401
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Rusk County,Texas,TX,West South Central,South,TX-401
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Rusk County,Texas,TX,West South Central,South,TX-401
1965-06-19,1965-06-19,DR,Tornado,Tornadoes & Flooding,0.0,Smith County,Texas,TX,West South Central,South,TX-423
1987-05-22,1987-05-22,DR,Tornado,Severe Storms & Tornadoes,0.0,Smith County,Texas,TX,West South Central,South,TX-423
1987-11-15,1987-11-16,DR,Tornado,Severe Storms & Tornadoes,1.0,Smith County,Texas,TX,West South Central,South,TX-423
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Smith County,Texas,TX,West South Central,South,TX-423
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Smith County,Texas,TX,West South Central,South,TX-423
2000-09-17,2000-09-18,FS,Fire,Tx-Pine Cove Fire-9/18/00,1.0,Smith County,Texas,TX,West South Central,South,TX-423
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,Smith County,Texas,TX,West South Central,South,TX-423
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Smith County,Texas,TX,West South Central,South,TX-423
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Smith County,Texas,TX,West South Central,South,TX-423
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Smith County,Texas,TX,West South Central,South,TX-423
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Smith County,Texas,TX,West South Central,South,TX-423
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Smith County,Texas,TX,West South Central,South,TX-423
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Smith County,Texas,TX,West South Central,South,TX-423
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Smith County,Texas,TX,West South Central,South,TX-423
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Smith County,Texas,TX,West South Central,South,TX-423
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Smith County,Texas,TX,West South Central,South,TX-423
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Smith County,Texas,TX,West South Central,South,TX-423
1965-06-19,1965-06-19,DR,Tornado,Tornadoes & Flooding,0.0,Terrell County,Texas,TX,West South Central,South,TX-443
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Terrell County,Texas,TX,West South Central,South,TX-443
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Terrell County,Texas,TX,West South Central,South,TX-443
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Terrell County,Texas,TX,West South Central,South,TX-443
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Terrell County,Texas,TX,West South Central,South,TX-443
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Terrell County,Texas,TX,West South Central,South,TX-443
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Terrell County,Texas,TX,West South Central,South,TX-443
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Terrell County,Texas,TX,West South Central,South,TX-443
1965-06-19,1965-06-19,DR,Tornado,Tornadoes & Flooding,0.0,Freestone County,Texas,TX,West South Central,South,TX-161
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Freestone County,Texas,TX,West South Central,South,TX-161
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Freestone County,Texas,TX,West South Central,South,TX-161
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Freestone County,Texas,TX,West South Central,South,TX-161
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Freestone County,Texas,TX,West South Central,South,TX-161
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Freestone County,Texas,TX,West South Central,South,TX-161
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Freestone County,Texas,TX,West South Central,South,TX-161
1965-06-19,1965-06-19,DR,Tornado,Tornadoes & Flooding,0.0,Leon County,Texas,TX,West South Central,South,TX-289
1987-11-15,1987-11-16,DR,Tornado,Severe Storms & Tornadoes,1.0,Leon County,Texas,TX,West South Central,South,TX-289
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Leon County,Texas,TX,West South Central,South,TX-289
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,Leon County,Texas,TX,West South Central,South,TX-289
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Leon County,Texas,TX,West South Central,South,TX-289
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Leon County,Texas,TX,West South Central,South,TX-289
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Leon County,Texas,TX,West South Central,South,TX-289
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Leon County,Texas,TX,West South Central,South,TX-289
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Leon County,Texas,TX,West South Central,South,TX-289
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Leon County,Texas,TX,West South Central,South,TX-289
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Leon County,Texas,TX,West South Central,South,TX-289
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Leon County,Texas,TX,West South Central,South,TX-289
1965-06-19,1965-06-19,DR,Tornado,Tornadoes & Flooding,0.0,Hale County,Texas,TX,West South Central,South,TX-189
1970-05-13,1970-05-13,DR,Tornado,"Tornadoes, Windstorms & Flooding",0.0,Hale County,Texas,TX,West South Central,South,TX-189
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Hale County,Texas,TX,West South Central,South,TX-189
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Hale County,Texas,TX,West South Central,South,TX-189
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Hale County,Texas,TX,West South Central,South,TX-189
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Hale County,Texas,TX,West South Central,South,TX-189
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Hale County,Texas,TX,West South Central,South,TX-189
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Hale County,Texas,TX,West South Central,South,TX-189
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Logan County,Colorado,CO,Mountain,West,CO-075
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Logan County,Colorado,CO,Mountain,West,CO-075
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Denver County,Colorado,CO,Mountain,West,CO-031
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Denver County,Colorado,CO,Mountain,West,CO-031
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Denver County,Colorado,CO,Mountain,West,CO-031
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Yuma County,Colorado,CO,Mountain,West,CO-125
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Yuma County,Colorado,CO,Mountain,West,CO-125
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Yuma County,Colorado,CO,Mountain,West,CO-125
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Douglas County,Colorado,CO,Mountain,West,CO-035
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Douglas County,Colorado,CO,Mountain,West,CO-035
2002-05-21,2002-05-29,FS,Fire,Co - Schoonover Fire - 05/23/02,8.0,Douglas County,Colorado,CO,Mountain,West,CO-035
2003-10-29,2003-10-31,FM,Fire,Co - Cherokee Ranch Wildfire - 10/29/2003,2.0,Douglas County,Colorado,CO,Mountain,West,CO-035
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Douglas County,Colorado,CO,Mountain,West,CO-035
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Morgan County,Colorado,CO,Mountain,West,CO-087
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Morgan County,Colorado,CO,Mountain,West,CO-087
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Otero County,Colorado,CO,Mountain,West,CO-089
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Otero County,Colorado,CO,Mountain,West,CO-089
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Otero County,Colorado,CO,Mountain,West,CO-089
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,El Paso County,Colorado,CO,Mountain,West,CO-041
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,El Paso County,Colorado,CO,Mountain,West,CO-041
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,El Paso County,Colorado,CO,Mountain,West,CO-041
2012-06-09,2012-07-11,DR,Fire,High Park And Waldo Canyon Wildfires,32.0,El Paso County,Colorado,CO,Mountain,West,CO-041
2012-06-23,2012-07-08,FM,Fire,Waldo Canyon Fire,15.0,El Paso County,Colorado,CO,Mountain,West,CO-041
2013-06-11,2013-06-21,DR,Fire,Black Forest Wildfire,10.0,El Paso County,Colorado,CO,Mountain,West,CO-041
2013-06-11,2013-06-21,FM,Fire,Black Forest Fire,10.0,El Paso County,Colorado,CO,Mountain,West,CO-041
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Elbert County,Colorado,CO,Mountain,West,CO-039
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Elbert County,Colorado,CO,Mountain,West,CO-039
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Elbert County,Colorado,CO,Mountain,West,CO-039
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Phillips County,Colorado,CO,Mountain,West,CO-095
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Phillips County,Colorado,CO,Mountain,West,CO-095
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Arapahoe County,Colorado,CO,Mountain,West,CO-005
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Arapahoe County,Colorado,CO,Mountain,West,CO-005
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Arapahoe County,Colorado,CO,Mountain,West,CO-005
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Kiowa County,Colorado,CO,Mountain,West,CO-061
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Kiowa County,Colorado,CO,Mountain,West,CO-061
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Kiowa County,Colorado,CO,Mountain,West,CO-061
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Pueblo County,Colorado,CO,Mountain,West,CO-101
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Pueblo County,Colorado,CO,Mountain,West,CO-101
2005-07-08,2005-07-17,FM,Fire,Mason Fire ,9.0,Pueblo County,Colorado,CO,Mountain,West,CO-101
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Pueblo County,Colorado,CO,Mountain,West,CO-101
2012-10-23,2012-10-26,FM,Fire,Wetmore Fire ,3.0,Pueblo County,Colorado,CO,Mountain,West,CO-101
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Adams County,Colorado,CO,Mountain,West,CO-001
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Adams County,Colorado,CO,Mountain,West,CO-001
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Adams County,Colorado,CO,Mountain,West,CO-001
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Fremont County,Colorado,CO,Mountain,West,CO-043
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Fremont County,Colorado,CO,Mountain,West,CO-043
2002-06-02,2002-06-10,FS,Fire,Iron Mountain Fire,8.0,Fremont County,Colorado,CO,Mountain,West,CO-043
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Fremont County,Colorado,CO,Mountain,West,CO-043
2011-06-15,2011-06-24,FM,Fire,Duckett Fire,9.0,Fremont County,Colorado,CO,Mountain,West,CO-043
2013-06-11,2013-06-15,FM,Fire,Royal Gorge Fire,4.0,Fremont County,Colorado,CO,Mountain,West,CO-043
2013-06-11,2013-06-16,DR,Fire,Royal Gorge Fire,5.0,Fremont County,Colorado,CO,Mountain,West,CO-043
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Prowers County,Colorado,CO,Mountain,West,CO-099
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Prowers County,Colorado,CO,Mountain,West,CO-099
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2000-06-12,2000-06-24,FS,Fire,Bobcat Gulch Fire ,12.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2001-10-31,2001-11-03,FS,Fire,Co - Armageddon Fire - 11/01/01,3.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2002-07-17,2002-08-05,FS,Fire,Big Elk Fire,19.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2003-07-25,2003-07-27,FM,Fire,Co-Cloudy Pass Fire-07/25/2003,2.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2003-11-11,2003-11-14,FM,Fire,Co - Buckhorn Creek Fire - 11/11/2003,3.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2004-04-01,2004-04-07,FM,Fire,Co - Picnic Rock Fire - 03/30/2004,6.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2010-09-12,2010-09-17,FM,Fire,Reservoir Road Fire,5.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2011-04-03,2011-04-11,FM,Fire,Crystal Fire,8.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2012-06-09,2012-07-01,FM,Fire,High Park Fire,22.0,Larimer County,Colorado,CO,Mountain,West,CO-069
2012-06-09,2012-07-11,DR,Fire,High Park And Waldo Canyon Wildfires,32.0,Larimer County,Colorado,CO,Mountain,West,CO-069
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Teller County,Colorado,CO,Mountain,West,CO-119
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Teller County,Colorado,CO,Mountain,West,CO-119
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Teller County,Colorado,CO,Mountain,West,CO-119
2008-06-24,,FM,Fire,Nash Ranch Fire,,Teller County,Colorado,CO,Mountain,West,CO-119
2012-06-09,2012-07-11,DR,Fire,High Park And Waldo Canyon Wildfires,32.0,Teller County,Colorado,CO,Mountain,West,CO-119
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Bent County,Colorado,CO,Mountain,West,CO-011
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Bent County,Colorado,CO,Mountain,West,CO-011
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Bent County,Colorado,CO,Mountain,West,CO-011
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Baca County,Colorado,CO,Mountain,West,CO-009
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Baca County,Colorado,CO,Mountain,West,CO-009
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Baca County,Colorado,CO,Mountain,West,CO-009
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Kit Carson County,Colorado,CO,Mountain,West,CO-063
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Kit Carson County,Colorado,CO,Mountain,West,CO-063
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Kit Carson County,Colorado,CO,Mountain,West,CO-063
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Sedgwick County,Colorado,CO,Mountain,West,CO-115
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Sedgwick County,Colorado,CO,Mountain,West,CO-115
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Crowley County,Colorado,CO,Mountain,West,CO-025
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Crowley County,Colorado,CO,Mountain,West,CO-025
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Crowley County,Colorado,CO,Mountain,West,CO-025
2008-04-15,2008-04-17,FM,Fire,Ordway Fire,2.0,Crowley County,Colorado,CO,Mountain,West,CO-025
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Weld County,Colorado,CO,Mountain,West,CO-123
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Weld County,Colorado,CO,Mountain,West,CO-123
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Weld County,Colorado,CO,Mountain,West,CO-123
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Lincoln County,Colorado,CO,Mountain,West,CO-073
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Lincoln County,Colorado,CO,Mountain,West,CO-073
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Lincoln County,Colorado,CO,Mountain,West,CO-073
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Cheyenne County,Colorado,CO,Mountain,West,CO-017
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Cheyenne County,Colorado,CO,Mountain,West,CO-017
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Cheyenne County,Colorado,CO,Mountain,West,CO-017
1965-06-19,1965-06-19,DR,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Washington County,Colorado,CO,Mountain,West,CO-121
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Washington County,Colorado,CO,Mountain,West,CO-121
